PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1096,0.0,2.0,"Andrew, Mr. Frank Thomas",male,500.0,0.0,0.0,C.A. 34050,-222,,S
1097,,1.0,"Omont, Mr. Alfred Fernand",male,,0.0,0.0,F.C. 12998,25.7417,,C
1098,1.0,3.0,"McGowan, Miss. Katherine",female,35.0,0.0,0.0,9232,7.75,,
1099,0.0,0,"Collett, Mr. Sidney C Stuart",male,24.0,0.0,,28034,,,S
1100,,1.0,"Rosenbaum, Miss. Edith Louise",female,33.0,0.0,0.0,PC 17613,27.7208,A11,
1101,0.0,3.0,"Delalic, Mr. Redjo",male,25.0,0.0,,349250,7.8958,,S
1102,0.0,3.0,"Andersen, Mr. Albert Karvin",,32.0,0.0,0.0,C 4001,22.525,,
1103,0.0,3.0,"Finoli, Mr. Luigi",male,,0.0,0.0,SOTON/O.Q. 3101308,7.05,,S
1104,No,,"Deacon, Mr. Percy William 1111",male,17.0,,0.0,S.O.C. 14879,,,S
1105,1.0,2.0,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0,1.0,0.0,24065,26.0,,
1106,Yes,3.0,"Andersson, Miss. Ida Augusta Margareta",female,38.0,,2.0,347091,7.775,,
1107,0.0,1.0,"Head, Mr. Christopher",alien,42.0,0.0,0.0,113038,42.5,B11,S
1108,,,"Mahon, Miss. Bridget Delia",female,,0.0,,330924,7.8792,,
1109,,,"Wick, Mr. George Dennick",unknown,57.0,70.0,-5.0,36928,164.8667,,S
1110,1.0,1.0,"Widener, Mrs. George Dunton (Eleanor Elkins)",,50.0,,1.0,113503,-222,C80,
1111,unknown,,"Thomson, Mr. Alexander Morrison",male,450.0,,,32302,-222,,S
1112,Yes,2.0,"Duran y More, Miss. Florentina",female,30.0,1.0,0.0,SC/PARIS 2148,10000,,C
1113,0.0,3.0,"Reynolds, Mr. Harold J",male,21.0,0.0,0.0,342684,8.05,,S
1114,1.0,2.0,"Cook, Mrs. (Selena Rogers)",,22.0,50.0,100.0,W./C. 14266,,F33,S
1115,0.0,5.0,"Karlsson, Mr. Einar Gervasius",,21.0,0.0,0.0,350053,7.7958,,S
1116,1.0,1.0,"Candee, Mrs. Edward (Helen Churchill Hungerford) 2116",female,,0.0,0.0,PC 17606,27.4458,,C
1117,1.0,3.0,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",,,0.0,2.0,2661,15.2458,,
1118,,nan,"Asplund, Mr. Johan Charles",,23.0,-5.0,50.0,350054,7.7958,,S
1119,1.0,,"McNeill, Miss. Bridget",female,,0.0,0.0,370368,7.75,,Q
1120,0.0,0.0,"Everett, Mr. Thomas James",,40.5,0.0,0.0,C.A. 6212,15.1,,S
1121,0.0,2.0,"Hocking, Mr. Samuel James Metcalfe",male,36.0,,0.0,242963,13.0,,
1122,0.0,2.0,"Sweet, Mr. George Frederick",male,14.0,,0.0,220845,65.0,,S
1123,1.0,,"Willard, Miss. Constance",female,,500.0,-5.0,113795,26.55,,S
1124,0.0,3.0,"Wiklund, Mr. Karl Johan",male,21.0,1.0,0.0,3101266,6.4958,,S
1125,,3.0,"Linehan, Mr. Michael",male,,,0.0,330971,7.8792,,Q
1126,,-1.0,"Cumings, Mr. John Bradley",,39.0,1.0,0.0,PC 17599,,C85,C
1127,,3.0,"Vendel, Mr. Olof Edvin",male,20.0,,0.0,350416,7.8542,,S
1128,No,1.0,"Warren, Mr. Frank Manley",male,64.0,1.0,0.0,110813,75.25,D37,
1129,,-1.0,"Baccos, Mr. Raffull",male,20.0,,0.0,2679,7.225,,C
1130,1.0,2.0,"Hiltunen, Miss. Marta",,18.0,1.0,1.0,250650,13.0,,
1131,Yes,1.0,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48.0,1.0,0.0,PC 17761,106.425,C86,C
1132,1.0,0.0,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0,0.0,0.0,112377,,,
1133,,2.0,"Christy, Mrs. (Alice Frances)",female,45.0,0.0,,237789,,,S
1134,,1.0,"Spedden, Mr. Frederic Oakley",male,45.0,1.0,1.0,16966,134.5,E34,C
1135,0.0,4,"Hyman, Mr. Abraham",male,,,0.0,3470,,,S
1136,,3.0,"Johnston, Master. William Arthur Willie""""",male,,1.0,2.0,W./C. 6607,,,S
1137,0.0,1.0,"Kenyon, Mr. Frederick R",male,41.0,,,17464,51.8625,D21,S
1138,1.0,,"Karnes, Mrs. J Frank (Claire Bennett)",female,22.0,0.0,0.0,F.C.C. 13534,21.0,,S
1139,0.0,2.0,"Drew, Mr. James Vivian",,42.0,1.0,1.0,28220,,,S
1140,1.0,2.0,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29.0,,,26707,26.0,,S
1141,,3.0,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",female,,1.0,0.0,2660,14.4542,,
1142,,,"West, Miss. Barbara J",alien,0.92,1.0,2.0,C.A. 34651,27.75,,S
1143,,3.0,"Abrahamsson, Mr. Abraham August Johannes",male,20.0,0.0,,SOTON/O2 3101284,7.925,,
1144,0.0,nan,"Clark, Mr. Walter Miller",male,27.0,1.0,0.0,13508,136.7792,C89,C
1145,0.0,4,"Salander, Mr. Karl Johan",,890.0,0.0,0.0,7266,9.325,,S
1146,0.0,3.0,"Wenzel, Mr. Linhart",,3213.0,0.0,0.0,345775,,,S
1147,,3.0,"MacKay, Mr. George William",,,0.0,,C.A. 42795,7.55,,
1148,,3.0,"Mahon, Mr. John",male,,0.0,0.0,AQ/4 3130,,,Q
1149,No,4.0,"Niklasson, Mr. Samuel",male,28.0,0.0,0.0,363611,,,S
1150,,2.0,"Bentham, Miss. Lilian W",female,19.0,0.0,,28404,13.0,,S
1151,,3.0,"Midtsjo, Mr. Karl Albert 8377",male,21.0,,,345501,,,
1152,0.0,3.0,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1.0,0.0,345572,17.4,,S
1153,0.0,3.0,"Nilsson, Mr. August Ferdinand",,21.0,0.0,0.0,350410,7.8542,,
1154,1.0,2.0,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",female,,0.0,,29103,23.0,,S
1155,1.0,3.0,"Klasen, Miss. Gertrud Emilia",unknown,1.0,1.0,,350405,12.1833,,S
1156,0.0,2.0,"Portaluppi, Mr. Emilio Ilario Giuseppe",male,999.0,0.0,0.0,C.A. 34644,12.7375,,C
1157,0.0,3.0,"Lyntakoff, Mr. Stanko",male,,,0.0,349235,7.8958,,S
1158,0.0,1.0,"Chisholm, Mr. Roderick Robert Crispin",,,0.0,0.0,112051,0.0,,
1159,,0,"Warren, Mr. Charles William",male,,,0.0,C.A. 49867,RMS,,S
1160,1.0,3.0,"Howard, Miss. May Elizabeth",,,,,A. 2. 39186,8.05,,S
1161,0.0,3.0,"Pokrnic, Mr. Mate",,17.0,0.0,0.0,315095,8.6625,,
1162,0.0,1.0,"McCaffry, Mr. Thomas Francis",,46.0,,,13050,,C6,
1163,0.0,3.0,"Fox, Mr. Patrick",,,0.0,0.0,368573,,,Q
1164,1.0,1.0,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,500.0,1.0,nan,13508,,C89,C
1165,No,,"Lennon, Miss. Mary",female,,1.0,0.0,370371,,,
1166,0.0,5,"Saade, Mr. Jean Nassr 9612",male,,0.0,0.0,2676,7.225,,C
1167,1.0,2.0,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20.0,1.0,0.0,236853,,,
1168,0.0,nan,"Parker, Mr. Clifford Richard",male,28.0,0.0,0.0,SC 14888,10.5,,S
1169,unknown,2.0,"Faunthorpe, Mr. Harry",male,40.0,,,2926,26.0,,S
1170,unknown,2.0,"Ware, Mr. John James",male,30.0,,0.0,CA 31352,21.0,,S
1171,No,2.0,"Oxenham, Mr. Percy Thomas",male,22.0,0.0,0.0,W./C. 14260,,,
1172,,3.0,"Oreskovic, Miss. Jelka",,23.0,0.0,0.0,315085,,,S
1173,0.0,3.0,"Peacock, Master. Alfred Edward",,0.75,1.0,1.0,SOTON/O.Q. 3101315,13.775,,S
1174,Yes,3.0,"Fleming, Miss. Honora",female,,0.0,0.0,364859,,,Q
1175,1.0,3.0,"Touma, Miss. Maria Youssef",female,9.0,1.0,1.0,2650,15.2458,,C
1176,1.0,3.0,"Rosblom, Miss. Salli Helena",alien,2.0,1.0,1.0,370129,20.2125,,S
1177,No,3.0,"Dennis, Mr. William",,36.0,0.0,0.0,A/5 21175,7.25,,S
1178,0.0,3.0,"Franklin, Mr. Charles (Charles Fardon)",male,,0.0,0.0,SOTON/O.Q. 3101314,7.25,,S
1179,,1.0,"Snyder, Mr. John Pillsbury",,24.0,,0.0,21228,82.2667,B45,S
1180,,3.0,"Mardirosian, Mr. Sarkis",male,,,,2655,7.2292,F E46,C
1181,0.0,3.0,"Ford, Mr. Arthur",male,,,0.0,A/5 1478,8.05,,S
1182,0.0,,"Rheims, Mr. George Alexander Lucien 8708",,,0.0,,PC 17607,39.6,,S
1183,1.0,,"Daly, Miss. Margaret Marcella Maggie"""" 4725",female,30.0,0.0,0.0,382650,,,Q
1184,0.0,3.0,"Nasr, Mr. Mustafa",,,0.0,0.0,2652,1000000,,C
1185,0.0,1.0,"Dodge, Dr. Washington",,,1.0,1.0,33638,,A34,S
1186,maybe,,"Wittevrongel, Miss Camille",,36.0,0.0,0.0,345771,9.5,,
1187,0.0,3.0,"Angheloff, Mr. Minko",,,0.0,,349202,,,S
1188,1.0,2.0,"Laroche, Miss. Louise",female,1.0,1.0,2.0,SC/Paris 2123,41.5792,,
1189,0.0,3.0,"Samaan, Mr. Hanna",,,2.0,,2662,,,
1190,0.0,0.0,"Loring, Mr. Joseph Holland 3361",male,30.0,,,113801,45.5,,S
1191,,3.0,"Johansson, Mr. Nils",,,,0.0,347467,,,S
1192,,,"Olsson, Mr. Oscar Wilhelm",male,32.0,0.0,0.0,347079,,,S
1193,0.0,2.0,"Malachard, Mr. Noel",male,,0.0,,237735,15.0458,D,C
1194,0.0,,"Phillips, Mr. Escott Robert 3319",male,43.0,0.0,1.0,S.O./P.P. 2,,,
1195,No,3.0,"Pokrnic, Mr. Tome",male,24.0,0.0,,315092,8.6625,,S
1196,1.0,3.0,"McCarthy, Miss. Catherine Katie"""" 7131",female,,0.0,,383123,7.75,,
1197,1.0,1.0,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",,64.0,1.0,1.0,112901,26.55,B26,S
1198,0.0,1.0,"Allison, Mr. Hudson Joshua Creighton",male,30.0,1.0,2.0,113781,,C22 C26,S
1199,,3.0,"Aks, Master. Philip Frank",unknown,-10.0,0.0,1.0,392091,9.35,,
1200,,1.0,"Hays, Ms. Charles Melville",,55.0,1.0,nan,12749,93.5,B69,
1201,1.0,3.0,"Hansen, Mrs. Claus Peter (Jennie L Howard)",,45.0,,0.0,350026,,,S
1202,0.0,3.0,"Cacic, Mr. Jego Grga",male,18.0,,,315091,8.6625,,S
1203,0.0,3.0,"Vartanian, Mr. David",male,500.0,0.0,0.0,2658,7.225,,C
1204,0.0,,"Sadowitz, Mr. Harry",male,,0.0,0.0,LP 1588,,,S
1205,1.0,3.0,"Carr, Miss. Jeannie",female,37.0,0.0,0.0,368364,7.75,,Q
1206,1.0,,"White, Mrs. John Stuart (Ella Holmes)",female,55.0,0.0,0.0,PC 17760,135.6333,C32,C
1207,1.0,3.0,"Hagardon, Miss. Kate",female,17.0,0.0,0.0,AQ/3. 30631,7.7333,,
1208,0.0,,"Spencer, Ms. William Augustus",,57.0,70.0,500.0,PC 17569,146.5208,B78,
1209,0.0,2.0,"Rogers, Mr. Reginald Harry",male,19.0,,0.0,28004,10.5,,S
1210,,3.0,"Jonsson, Mr. Nils Hilding",male,27.0,0.0,,350408,7.8542,,
1211,unknown,,"Jefferys, Mr. Ernest Wilfred",male,22.0,,0.0,C.A. 31029,,,
1212,0.0,3.0,"Andersson, Mr. Johan Samuel",,26.0,0.0,0.0,347075,7.775,,S
1213,0.0,3.0,"Krekorian, Mr. Neshan",,25.0,0.0,0.0,2654,,F E57,C
1214,,2.0,"Nesson, Mr. Israel",male,26.0,500.0,50.0,244368,,F2,S
1215,0.0,1.0,"Rowe, Mr. Alfred G",male,33.0,0.0,,113790,26.55,,S
1216,1.0,,"Kreuchen, Miss. Emilie",,39.0,0.0,0.0,24160,-222,,S
1217,0.0,3.0,"Assam, Mr. Ali",male,23.0,0.0,0.0,SOTON/O.Q. 3101309,7.05,,
1218,1.0,2.0,"Becker, Miss. Ruth Elizabeth",female,12.0,,nan,230136,39.0,F4,S
1219,0.0,1.0,"Rosenshine, Mr. George (Mr George Thorne"")""",male,46.0,,0.0,PC 17585,,,C
1220,0.0,,"Clarke, Mr. Charles Valentine",male,29.0,1.0,0.0,2003,,,
1221,0.0,2.0,"Enander, Mr. Ingvar",male,3213.0,0.0,,236854,13.0,,S
1222,,,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48.0,0.0,2.0,C.A. 33112,36.75,,
1223,0.0,1.0,"Dulles, Mr. William Crothers",male,39.0,0.0,0.0,PC 17580,29.7,A18,C
1224,No,3.0,"Thomas, Mr. Tannous",male,,0.0,,2684,7.225,,C
1225,,3.0,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",female,19.0,,1.0,2653,15.7417,,
1226,0.0,3.0,"Cor, Mr. Ivan",male,27.0,0.0,0.0,349229,7.8958,,S
1227,0.0,1.0,"Maguire, Mr. John Edward",male,30.0,0.0,0.0,110469,26.0,C106,S
1228,0.0,,"de Brito, Mr. Jose Joaquim",male,3433.0,0.0,0.0,244360,13.0,,
1229,0.0,3.0,"Elias, Mr. Joseph",alien,39.0,-5.0,70.0,2675,7.2292,,C
1230,0.0,2.0,"Denbury, Mr. Herbert",male,25.0,0.0,0.0,C.A. 31029,31.5,,S
1231,0.0,3.0,"Betros, Master. Seman",male,,0.0,0.0,2622,7.2292,,
1232,0.0,2.0,"Fillbrook, Mr. Joseph Charles",male,18.0,,,C.A. 15185,10.5,,S
1233,0.0,3.0,"Lundstrom, Mr. Thure Edvin",,32.0,0.0,0.0,350403,7.5792,,S
1234,0.0,3.0,"Sage, Mr. John George",male,500.0,1.0,,CA. 2343,69.55,,S
1235,,5.0,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake) 9838",female,58.0,0.0,1.0,PC 17755,512.3292,B51 B53 B55,C
1236,,3.0,"van Billiard, Master. James William",male,,1.0,1.0,A/5. 851,14.5,,S
1237,,,"Abelseth, Miss. Karen Marie 2802",,16.0,0.0,0.0,348125,7.65,,S
1238,0.0,2.0,"Botsford, Mr. William Hull",male,,0.0,0.0,237670,13.0,,S
1239,1.0,3.0,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,3433.0,0.0,0.0,2688,7.2292,,
1240,No,2.0,"Giles, Mr. Ralph",,24.0,50.0,50.0,248726,13.5,,S
1241,1.0,,"Walcroft, Miss. Nellie",,31.0,50.0,70.0,F.C.C. 13528,,,
1242,1.0,1.0,"Greenfield, Mrs. Leo David (Blanche Strouse)",female,45.0,0.0,,PC 17759,,D10 D12,C
1243,No,2.0,"Stokes, Mr. Philip Joseph 2240",male,25.0,0.0,0.0,F.C.C. 13540,10.5,,S
1244,0.0,2.0,"Dibden, Mr. William",male,18.0,0.0,0.0,S.O.C. 14879,73.5,,S
1245,,,"Herman, Mr. Samuel",unknown,49.0,,2.0,220845,65.0,,S
1246,1.0,,"Dean, Miss. Elizabeth Gladys Millvina"""" 5900",female,0.17,1.0,,C.A. 2315,,,S
1247,,4,"Julian, Mr. Henry Forbes 5318",male,50.0,-5.0,50.0,113044,26.0,E60,S
1248,1.0,5.0,"Brown, Mrs. John Murray (Caroline Lane Lamson)",,59.0,2.0,0.0,11769,51.4792,C101,S
1249,0.0,3.0,"Lockyer, Mr. Edward",,,0.0,0.0,1222,7.8792,,
1250,0.0,,"O'Keefe, Mr. Patrick",male,,0.0,,368402,-222,,Q
1251,1.0,,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson) 1163",female,30.0,1.0,,349910,15.55,,S
1252,No,3.0,"Sage, Master. William Henry 1008",male,,8.0,2.0,CA. 2343,69.55,,S
1253,,2.0,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24.0,1.0,1.0,S.C./PARIS 2079,37.0042,,C
1254,Yes,2.0,"Ware, Mrs. John James (Florence Louise Long)",female,31.0,,0.0,CA 31352,21.0,,S
1255,0.0,3.0,"Strilic, Ms. Ivan",,27.0,0.0,,315083,,,S
1256,1.0,-1.0,"Harder, Mrs. George Achilles (Dorothy Annan)",female,25.0,1.0,0.0,11765,55.4417,E50,C
1257,1.0,0.0,"Sage, Mrs. John (Annie Bullen)",female,,1.0,9.0,CA. 2343,69.55,,S
1258,0.0,3.0,"Caram, Mr. Joseph",male,,1.0,0.0,2689,14.4583,,C
1259,1.0,,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22.0,0.0,0.0,3101295,39.6875,,
1260,No,1.0,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,45.0,,1.0,112378,59.4,,C
1261,,,"Pallas y Castello, Mr. Emilio",male,29.0,0.0,0.0,SC/PARIS 2147,13.8583,,C
1262,No,2.0,"Giles, Mr. Edgar",male,21.0,,nan,28133,11.5,,S
1263,1.0,,"Wilson, Miss. Helen Alice",female,31.0,,0.0,16966,134.5,E39 E41,
1264,,0,"Ismay, Mr. Joseph Bruce",male,49.0,,,112058,,B52 B54 B56,S
1265,0.0,2.0,"Harbeck, Mr. William H",male,450.0,0.0,0.0,248746,13.0,,S
1266,1.0,1.0,"Dodge, Mrs. Washington (Ruth Vidaver)",female,54.0,1.0,,33638,,A34,S
1267,1.0,1.0,"Bowen, Miss. Grace Scott",female,45.0,,,PC 17608,262.375,,C
1268,Yes,0.0,"Kink, Miss. Maria",female,22.0,70.0,100.0,315152,8.6625,,S
1269,0.0,2.0,"Cotterill, Mr. Henry Harry"""" 3292",male,21.0,0.0,,29107,11.5,,S
1270,0.0,,"Hipkins, Mr. William Edward",,55.0,0.0,0.0,680,50.0,C39,S
1271,No,,"Asplund, Master. Carl Edgar",male,5.0,,2.0,347077,31.3875,,S
1272,,,"O'Connor, Mr. Patrick",male,,0.0,,366713,7.75,,Q
1273,0.0,,"Foley, Mr. Joseph",,26.0,0.0,0.0,330910,7.8792,,
1274,1.0,3.0,"Risien, Mrs. Samuel (Emma)",female,,0.0,0.0,364498,14.5,,S
1275,1.0,3.0,"McNamee, Mrs. Neal (Eileen O'Leary)",,19.0,70.0,70.0,376566,16.1,,S
1276,0.0,0,"Wheeler, Mr. Edwin Frederick""""",,999.0,0.0,0.0,SC/PARIS 2159,12.875,,
1277,1.0,2.0,"Herman, Miss. Kate",female,24.0,1.0,2.0,220845,65.0,,S
1278,,3.0,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0.0,,349911,,,S
1279,0.0,,"Ashby, Mr. John",male,57.0,0.0,,244346,13.0,,S
1280,,3.0,"Canavan, Mr. Patrick",male,21.0,0.0,0.0,364858,7.75,,Q
1281,,3.0,"Palsson, Master. Paul Folke",,6.0,3.0,,349909,21.075,,
1282,0.0,,"Payne, Mr. Vivian Ponsonby",male,23.0,0.0,,12749,93.5,B24,S
1283,1.0,1.0,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,0.0,,PC 17592,39.4,D28,S
1284,No,3.0,"Abbott, Master. Eugene Joseph",male,,0.0,2.0,C.A. 2673,20.25,,S
1285,0.0,2.0,"Gilbert, Mr. William",male,47.0,0.0,0.0,C.A. 30769,10.5,,
1286,,3.0,"Kink-Heilmann, Mr. Anton",male,29.0,,1.0,315153,,,S
1287,maybe,5,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",,18.0,1.0,0.0,13695,60.0,C31,S
1288,0.0,3.0,"Colbert, Mr. Patrick",,24.0,0.0,0.0,371109,7.25,,Q
1289,,1.0,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,,1.0,1.0,13567,Rose,B41,C
1290,maybe,3.0,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0.0,0.0,347065,7.775,,S
1291,0.0,3.0,"Conlon, Mr. Thomas Henry",male,31.0,0.0,0.0,21332,7.7333,,
1292,1.0,1.0,"Bonnell, Miss. Caroline",female,30.0,0.0,0.0,36928,164.8667,C7,S
1293,0.0,2.0,"Gale, Mr. Harry 7207",alien,38.0,1.0,0.0,28664,21.0,,S
1294,1.0,,"Gibson, Miss. Dorothy Winifred",female,22.0,0.0,1.0,112378,59.4,,C
1295,0.0,1.0,"Carrau, Mr. Jose Pedro",male,17.0,,,113059,47.1,,
1296,0.0,4.0,"Frauenthal, Mr. Isaac Gerald",,43.0,,,17765,,D40,
1297,0.0,-1.0,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20.0,0.0,0.0,SC/PARIS 2166,13.8625,D38,C
1298,maybe,2.0,"Ware, Mr. William Jeffery",male,23.0,,0.0,28666,77778990,,S
1299,0.0,1.0,"Widener, Mr. George Dunton",male,50.0,1.0,,113503,,C80,C
1300,No,3.0,"Riordan, Miss. Johanna Hannah""""",,,0.0,0.0,334915,7.7208,,Q
1301,,3.0,"Peacock, Miss. Treasteall",,3.0,1.0,,SOTON/O.Q. 3101315,,,S
1302,1.0,3.0,"Naughton, Miss. Hannah",female,,0.0,0.0,365237,7.75,,Q
1303,Yes,1.0,"Minahan, Mrs. William Edward (Lillian E Thorpe)",female,37.0,-5.0,70.0,19928,90.0,C78,Q
1304,1.0,3.0,"Henriksson, Miss. Jenny Lovisa",female,28.0,nan,0.0,347086,,,S
1305,0.0,,"Spector, Mr. Woolf",male,,999.0,-5.0,A.5. 3236,8.05,,S
1306,,1.0,"Oliva y Ocana, Dona. Fermina",,39.0,0.0,0.0,PC 17758,108.9,C105,C
1307,0.0,3.0,"Saether, Miss Simon Sivertsen",male,38.5,-5.0,999.0,SOTON/O.Q. 3101262,7.25,,S
1308,0.0,3.0,"Ware, Mr. Frederick",male,,0.0,0.0,359309,,,S
1309,0.0,,"Peter, Master. Michael J",,,,1.0,2668,,,
1238,0.0,2.0,"Botsford, Mr. William Hull",male,26.0,,,237670,,,S
780,1.0,1.0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,,1.0,24160,211.3375,B3,S
653,0.0,,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0.0,0.0,8475,8.4333,,S
722,0.0,3.0,"Jensen, Mr. Svend Lauritz",male,17.0,1.0,0.0,350048,7.0542,,S
1175,1.0,,"Touma, Miss. Maria Youssef",female,3213.0,1.0,1.0,2650,15.2458,,C
1194,,2.0,"Phillips, Mr. Escott Robert",,999.0,,1.0,S.O./P.P. 2,,,
23,1.0,3.0,"McGowan, Miss. Anna ""Annie"" 7932",,15.0,,0.0,330923,8.0292,,Q
705,No,3.0,"Hansen, Mr. Henrik Juul",,26.0,1.0,0.0,350025,,,S
1246,,3.0,"Dean, Mr.. Elizabeth Gladys Millvina""""",female,0.17,,2.0,C.A. 2315,20.575,,
974,0.0,1.0,"Case, Mr. Howard Brown",,,0.0,,19924,,,S
407,0.0,3.0,"Widegren, Mr. Carl/Charles Peter",male,,0.0,0.0,347064,7.75,,S
936,,,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,,1.0,0.0,11753,52.5542,D19,S
334,,3.0,"Vander Planke, Mr. Leo Edmondus",male,16.0,,0.0,345764,,,S
1141,,3.0,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",female,,,0.0,2660,14.4542,,C
234,1.0,3.0,"Asplund, Miss. Lillian Gertrud",female,5.0,4.0,,347077,31.3875,,S
1088,No,1.0,"Spedden, Master. Robert Douglas",male,6.0,0.0,,16966,134.5,E34,C
188,Yes,1.0,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",male,45.0,0.0,0.0,111428,,,
629,0.0,,"Bostandyeff, Mr. Guentcho",male,26.0,0.0,,349224,7.8958,,S
846,0.0,3.0,"Abbing, Mr. Anthony",male,42.0,0.0,0.0,C.A. 5547,7.55,,S
248,No,2.0,"Hamalainen, Mrs. William (Anna)",,24.0,,2.0,250649,,,S
914,1.0,,"Flegenheim, Mrs. Alfred (Antoinette)",,,,0.0,PC 17598,31.6833,,S
306,No,1.0,"Allison, Master. Hudson Trevor",,0.92,1.0,,113781,151.55,C22 C26,S
811,,3.0,"Alexander, Mr. William",male,26.0,999.0,70.0,3474,7.8875,,S
146,,2.0,"Nicholls, Mr. Joseph Charles",,19.0,1.0,,C.A. 33112,36.75,,
615,,3.0,"Brocklebank, Mr. William Alfred",alien,35.0,,0.0,364512,8.05,,
1020,0.0,2.0,"Bowenur, Mr. Solomon",alien,42.0,0.0,0.0,211535,13.0,,S
613,,,"Murphy, Miss. Margaret Jane",female,,1.0,0.0,367230,15.5,,Q
496,,,"Yousseff, Mr. Gerious",male,,0.0,,2627,14.4583,,C
1293,,2.0,"Gale, Mr. Harry",male,38.0,1.0,,28664,21.0,,S
1249,0.0,3.0,"Lockyer, Mr. Edward",male,,,0.0,1222,7.8792,,
462,0.0,3.0,"Morley, Mr. William",,34.0,0.0,0.0,364506,,,S
113,0.0,3.0,"Barton, Mr. David John",male,22.0,,0.0,324669,8.05,,S
1151,,3.0,"Midtsjo, Mr. Karl Albert 5350",male,21.0,0.0,0.0,345501,7.775,,S
854,1.0,1.0,"Lines, Miss. Mary Conover 9310",female,16.0,,1.0,PC 17592,39.4,D28,S
39,No,3.0,"Vander Planke, Miss. Augusta Maria 2383",female,18.0,2.0,,345764,18.0,,S
670,,1.0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1.0,0.0,19996,52.0,C126,S
1284,0.0,3.0,"Abbott, Master. Eugene Joseph 2489",male,13.0,0.0,2.0,C.A. 2673,,,
1253,No,2.0,"Mallet, Mrs. Albert (Antoinette Magnin)",,24.0,1.0,,S.C./PARIS 2079,37.0042,,
752,1.0,,"Moor, Master. Meier",,6.0,0.0,1.0,392096,-222,E121,S
855,0.0,2.0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,999.0,,0.0,244252,26.0,,S
1098,1.0,,"McGowan, Miss. Katherine",female,35.0,,0.0,9232,7.75,,Q
807,0.0,1.0,"Andrews, Mr. Thomas Jr",male,,,0.0,112050,0.0,A36,S
64,0.0,3.0,"Skoog, Master. Harald",male,4.0,3.0,2.0,347088,27.9,,
187,unknown,3.0,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,,1.0,,370365,1917,,Q
910,,3.0,"Ilmakangas, Miss. Ida Livija",female,27.0,,,STON/O2. 3101270,7.925,,
691,1.0,1.0,"Dick, Mr. Albert Adrian",male,31.0,,0.0,17474,57.0,B20,
979,,3.0,"Badman, Miss. Emily Louisa",female,18.0,,0.0,A/4 31416,,,S
801,0.0,2.0,"Ponesell, Mr. Martin 4924",male,34.0,0.0,0.0,250647,13.0,,
758,0.0,,"Bailey, Mr. Percy Andrew",male,18.0,,0.0,29108,11.5,,S
17,0.0,,"Rice, Master. Eugene",male,2.0,,1.0,382652,RMS,,Q
428,1.0,2.0,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0.0,,250655,26.0,,S
1121,0.0,2.0,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0.0,0.0,242963,,,S
1231,0.0,3.0,"Betros, Master. Seman",,,0.0,0.0,2622,,,C
1125,0.0,3.0,"Linehan, Mr. Michael 2797",male,,0.0,0.0,330971,7.8792,,
243,0.0,,"Coleridge, Mr. Reginald Charles",male,29.0,0.0,,W./C. 14263,10.5,,S
